service_id,route_id,trip_id,direction_id,trip_headsign,block_id,shape_id
SU,RED,SU_49638,0,L. B. Nagar,SU_11801,RED1
SU,RED,SU_49639,1,Miyapur,SU_11801,RED2
SU,RED,SU_49640,0,L. B. Nagar,SU_10301,RED1
SU,RED,SU_49641,1,Miyapur,SU_10301,RED2
SU,RED,SU_49642,0,L. B. Nagar,SU_11301,RED1
SU,RED,SU_49643,1,Miyapur,SU_11301,RED2
SU,RED,SU_49644,0,L. B. Nagar,SU_10401,RED1
SU,RED,SU_49645,1,Miyapur,SU_10401,RED2
SU,RED,SU_49646,0,L. B. Nagar,SU_10501,RED1
SU,RED,SU_49647,1,Miyapur,SU_10501,RED2
SU,RED,SU_49648,0,L. B. Nagar,SU_11401,RED1
SU,RED,SU_49649,1,Miyapur,SU_11401,RED2
SU,RED,SU_49650,0,L. B. Nagar,SU_10601,RED1
SU,RED,SU_49651,1,Miyapur,SU_10601,RED2
SU,RED,SU_49652,0,L. B. Nagar,SU_11501,RED1
SU,RED,SU_49653,1,Miyapur,SU_11501,RED2
SU,RED,SU_49654,0,L. B. Nagar,SU_10701,RED1
SU,RED,SU_49655,1,Miyapur,SU_10701,RED2
SU,RED,SU_49656,0,L. B. Nagar,SU_11901,RED1
SU,RED,SU_49657,1,Miyapur,SU_11901,RED2
SU,RED,SU_49658,0,L. B. Nagar,SU_10801,RED1
SU,RED,SU_49659,1,Miyapur,SU_10801,RED2
SU,RED,SU_49660,0,L. B. Nagar,SU_11601,RED1
SU,RED,SU_49661,1,Miyapur,SU_11601,RED2
SU,RED,SU_49662,0,L. B. Nagar,SU_10901,RED1
SU,RED,SU_49663,1,Miyapur,SU_10901,RED2
SU,RED,SU_49664,0,L. B. Nagar,SU_11701,RED1
SU,RED,SU_49665,1,Miyapur,SU_11701,RED2
SU,RED,SU_49666,0,L. B. Nagar,SU_11001,RED1
SU,RED,SU_49667,1,Miyapur,SU_11001,RED2
SU,RED,SU_49668,0,L. B. Nagar,SU_10101,RED1
SU,RED,SU_49669,1,Miyapur,SU_10101,RED2
SU,RED,SU_49670,0,L. B. Nagar,SU_11101,RED1
SU,RED,SU_49671,1,Miyapur,SU_11101,RED2
SU,RED,SU_49672,0,L. B. Nagar,SU_10201,RED1
SU,RED,SU_49673,1,Miyapur,SU_10201,RED2
SU,RED,SU_49674,0,L. B. Nagar,SU_11201,RED1
SU,RED,SU_49675,1,Miyapur,SU_11201,RED2
SU,RED,SU_49676,0,L. B. Nagar,SU_11801,RED1
SU,RED,SU_49677,1,Miyapur,SU_11801,RED2
SU,RED,SU_49678,0,L. B. Nagar,SU_10301,RED1
SU,RED,SU_49679,1,Miyapur,SU_10301,RED2
SU,RED,SU_49680,0,L. B. Nagar,SU_11301,RED1
SU,RED,SU_49681,1,Miyapur,SU_11301,RED2
SU,RED,SU_49682,0,L. B. Nagar,SU_10401,RED1
SU,RED,SU_49683,1,Miyapur,SU_10401,RED2
SU,RED,SU_49684,0,L. B. Nagar,SU_10501,RED1
SU,RED,SU_49685,1,Miyapur,SU_10501,RED2
SU,RED,SU_49686,0,L. B. Nagar,SU_11401,RED1
SU,RED,SU_49687,1,Miyapur,SU_11401,RED2
SU,RED,SU_49688,0,L. B. Nagar,SU_10601,RED1
SU,RED,SU_49689,1,Miyapur,SU_10601,RED2
SU,RED,SU_49690,0,L. B. Nagar,SU_11501,RED1
SU,RED,SU_49691,1,Miyapur,SU_11501,RED2
SU,RED,SU_49692,0,L. B. Nagar,SU_10701,RED1
SU,RED,SU_49693,1,Miyapur,SU_10701,RED2
SU,RED,SU_49694,0,L. B. Nagar,SU_11901,RED1
SU,RED,SU_49695,1,Miyapur,SU_11901,RED2
SU,RED,SU_49696,0,L. B. Nagar,SU_10801,RED1
SU,RED,SU_49697,1,Miyapur,SU_10801,RED2
SU,RED,SU_49698,0,L. B. Nagar,SU_11601,RED1
SU,RED,SU_49699,1,Miyapur,SU_11601,RED2
SU,RED,SU_49700,0,L. B. Nagar,SU_10901,RED1
SU,RED,SU_49701,1,Miyapur,SU_10901,RED2
SU,RED,SU_49702,0,L. B. Nagar,SU_11701,RED1
SU,RED,SU_49703,1,Miyapur,SU_11701,RED2
SU,RED,SU_49704,0,L. B. Nagar,SU_11001,RED1
SU,RED,SU_49705,1,Miyapur,SU_11001,RED2
SU,RED,SU_49706,0,L. B. Nagar,SU_10101,RED1
SU,RED,SU_49707,1,Miyapur,SU_10101,RED2
SU,RED,SU_49708,0,L. B. Nagar,SU_11101,RED1
SU,RED,SU_49709,1,Miyapur,SU_11101,RED2
SU,RED,SU_49710,0,L. B. Nagar,SU_10201,RED1
SU,RED,SU_49711,1,Miyapur,SU_10201,RED2
SU,RED,SU_49712,0,L. B. Nagar,SU_11201,RED1
SU,RED,SU_49713,1,Miyapur,SU_11201,RED2
SU,RED,SU_49714,0,L. B. Nagar,SU_11801,RED1
SU,RED,SU_49715,1,Miyapur,SU_11801,RED2
SU,RED,SU_49721,0,L. B. Nagar,SU_11201,RED1
SU,RED,SU_49754,0,L. B. Nagar,SU_10301,RED1
SU,RED,SU_49755,1,Miyapur,SU_10301,RED2
SU,RED,SU_49756,0,L. B. Nagar,SU_11301,RED1
SU,RED,SU_49757,1,Miyapur,SU_11301,RED2
SU,RED,SU_49758,0,L. B. Nagar,SU_10501,RED1
SU,RED,SU_49759,1,Miyapur,SU_10501,RED2
SU,RED,SU_49760,0,L. B. Nagar,SU_11401,RED1
SU,RED,SU_49761,1,Miyapur,SU_11401,RED2
SU,RED,SU_49762,0,L. B. Nagar,SU_11501,RED1
SU,RED,SU_49763,1,Miyapur,SU_11501,RED2
SU,RED,SU_49764,0,L. B. Nagar,SU_10701,RED1
SU,RED,SU_49765,1,Miyapur,SU_10701,RED2
SU,RED,SU_49766,0,L. B. Nagar,SU_10801,RED1
SU,RED,SU_49767,1,Miyapur,SU_10801,RED2
SU,RED,SU_49771,0,L. B. Nagar,SU_11201,RED1
SU,RED,SU_49776,0,L. B. Nagar,SU_11801,RED1
SU,RED,SU_49793,1,Miyapur,SU_11201,RED2
SU,RED,SU_49819,1,Miyapur,SU_10401,RED2
SU,GREEN,SU_49833,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_49836,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_49837,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_49840,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_49841,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_49844,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_49845,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_49848,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_49852,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_49855,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_49857,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
WK,BLUE,WK_127693,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_127694,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_127695,0,Raidurg,WK_32801,BLUE1
WK,BLUE,WK_127696,1,Nagole,WK_32801,BLUE2
WK,BLUE,WK_127697,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_127698,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_127699,0,Raidurg,WK_32201,BLUE1
WK,BLUE,WK_127700,1,Nagole,WK_32201,BLUE2
WK,BLUE,WK_127701,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_127702,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_127703,0,Raidurg,WK_32301,BLUE1
WK,BLUE,WK_127704,1,Nagole,WK_32301,BLUE2
WK,BLUE,WK_127705,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_127706,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_127707,0,Raidurg,WK_32401,BLUE1
WK,BLUE,WK_127708,1,Nagole,WK_32401,BLUE2
WK,BLUE,WK_127709,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_127710,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_127713,0,Raidurg,WK_32501,BLUE1
WK,BLUE,WK_127714,1,Nagole,WK_32501,BLUE2
WK,BLUE,WK_127715,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_127716,1,Nagole,WK_31901,BLUE2
WK,BLUE,WK_127719,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_127720,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_127930,0,Raidurg,WK_32101,BLUE1
WK,BLUE,WK_127931,1,Nagole,WK_32101,BLUE2
WK,RED,WK_136965,1,Miyapur,WK_10201,RED2
WK,RED,WK_136967,1,Miyapur,WK_10301,RED2
WK,RED,WK_136970,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_136971,1,Miyapur,WK_10501,RED2
WK,RED,WK_136972,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_136973,1,Miyapur,WK_10601,RED2
WK,RED,WK_136974,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_136975,1,Miyapur,WK_10701,RED2
WK,RED,WK_136976,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_136977,1,Miyapur,WK_10801,RED2
WK,RED,WK_136979,1,Miyapur,WK_10901,RED2
WK,RED,WK_136981,1,Miyapur,WK_11001,RED2
WK,RED,WK_136990,1,Miyapur,WK_10401,RED2
WK,RED,WK_136992,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_138323,1,Miyapur,WK_11901,RED2
WK,RED,WK_138425,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_138426,1,Miyapur,WK_11501,RED2
WK,RED,WK_138427,0,L. B. Nagar,WK_12801,RED1
WK,RED,WK_138428,1,Miyapur,WK_12801,RED2
WK,RED,WK_138429,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_138430,1,Miyapur,WK_11701,RED2
WK,RED,WK_138431,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_138432,1,Miyapur,WK_10601,RED2
WK,RED,WK_138433,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_138434,1,Miyapur,WK_10701,RED2
WK,RED,WK_138435,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_138436,1,Miyapur,WK_11901,RED2
WK,RED,WK_138437,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_138438,1,Miyapur,WK_10801,RED2
WK,RED,WK_138442,1,Miyapur,WK_10901,RED2
WK,RED,WK_138443,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_138444,1,Miyapur,WK_12201,RED2
WK,RED,WK_138445,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_138446,1,Miyapur,WK_11001,RED2
WK,RED,WK_138447,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_138448,1,Miyapur,WK_11101,RED2
WK,RED,WK_138449,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_138450,1,Miyapur,WK_10101,RED2
WK,RED,WK_138451,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_138452,1,Miyapur,WK_10201,RED2
WK,RED,WK_138460,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_138480,0,L. B. Nagar,WK_12701,RED1
WK,RED,WK_138482,0,L. B. Nagar,WK_12801,RED1
WK,RED,WK_138495,0,L. B. Nagar,WK_12601,RED1
WK,BLUE,WK_141320,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_141321,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_141329,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_141330,0,Raidurg,WK_32201,BLUE1
WK,RED,WK_141418,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_142428,1,Miyapur,WK_12601,RED2
WK,RED,WK_142461,0,L. B. Nagar,WK_12101,RED1
WK,RED,WK_142465,0,L. B. Nagar,WK_12901,RED1
WK,GREEN,WK_145381,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145382,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145383,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145384,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145385,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145386,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145387,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145388,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145389,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145390,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145391,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145392,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145393,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145394,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145395,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145396,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145397,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145398,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145399,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145400,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145401,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145402,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145403,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145404,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145405,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145407,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145409,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145410,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145411,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145412,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145413,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145414,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145415,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145416,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145417,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145418,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145419,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145420,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145421,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145422,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145423,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145424,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145425,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145426,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145427,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145428,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145429,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145430,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145431,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145432,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145839,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_146032,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_146033,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147111,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147112,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147113,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147114,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147115,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147116,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147117,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147118,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147119,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147120,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147121,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147122,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147123,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147124,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147125,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147126,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147127,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147128,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147129,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147130,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147131,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147132,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147133,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147134,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147135,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147136,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147137,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147138,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147139,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147140,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147141,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147142,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147143,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147144,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147145,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147146,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147147,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147148,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147149,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147150,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147151,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147152,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147153,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147154,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147155,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147156,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147157,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147158,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147159,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147160,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147161,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147162,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147163,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147164,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147165,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147166,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147167,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147168,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147169,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147170,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147171,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147172,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147173,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147174,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147175,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147176,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147177,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147178,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147179,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147180,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147181,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147182,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147183,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147184,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147185,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147186,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147187,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147188,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147189,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147190,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147191,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147192,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147193,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147194,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147195,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147196,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147197,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147198,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147199,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147200,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147201,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147202,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147203,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147204,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147205,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147206,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147207,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147208,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147209,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147210,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147211,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147212,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147213,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147214,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_149831,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_149834,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_149835,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_149837,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,RED,WK_152929,1,Miyapur,WK_12101,RED2
WK,BLUE,WK_155607,1,Nagole,WK_401201,BLUE2
WK,BLUE,WK_157278,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_157279,1,Nagole,WK_31901,BLUE2
WK,BLUE,WK_157282,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_157283,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_157284,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_157285,1,Nagole,WK_31301,BLUE2
WK,BLUE,WK_157286,0,Raidurg,WK_32101,BLUE1
WK,BLUE,WK_157287,1,Nagole,WK_32101,BLUE2
WK,BLUE,WK_157288,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_157289,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_157290,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_157291,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_157292,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_157293,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_157294,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_157295,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_157296,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_157297,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_157298,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_157299,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_157300,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_157301,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_157302,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_157303,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_157304,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_157305,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_157306,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_157307,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_157310,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_157311,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_157312,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_157313,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_157314,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_157315,1,Nagole,WK_31901,BLUE2
WK,BLUE,WK_157318,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_157319,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_157320,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_157321,1,Nagole,WK_31301,BLUE2
